,id,Authors,Transform,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,NumberofCountries,DependentVariable,Statutory,EATR,EMTR,AverageTaxRate,GenerationType,UniformWeight,GeographicDistanceWeight,SizeWeight,EconomicTiesWeight,OpennessWeight,StackelbergModel,InteractionSpatialLag,SemiElasticity,StandardErrorSemiElasticity,SEYN,OpennessVariableIncluded,CrossSection,IntraNational,CountryFixedEffects,TimeFixedEffects,TimeTrend,StartYear,EndYear,DataEuropeanCountries,DataNonEuropeancountries,DataMixofCountries,IV2SLS,GMM,OLS,OtherEstimator,JournalName,YearofPublication,JournalImpactFactor,ReviewedJournal,Citations,Primary,OldAgePopulation,Unemployment,PartisanPolitics,GovernmentSpending,Size,Prior,Crossauthor
170,9,Liu 2016,1,-2.337,1.088495575,-2.147,467,420,32,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,0,1,0,0,0,1,-8.720149254,4.061550654,1,1,0,0,1,0,1,1990,2012,0,0,1,0,1,0,0,International Tax and Public Finance,2016,0.824,1,3,1,1,1,1,1,0,0,0
171,9,Liu 2016,1,-0.872,0.439073515,-1.986,492,445,32,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,0,1,0,1,-2.742138365,1.380734323,1,1,0,0,1,0,1,1990,2012,0,0,1,0,1,0,0,International Tax and Public Finance,2016,0.824,1,3,1,1,1,1,1,0,0,0
172,9,Liu 2016,1,-1.229,0.662891046,-1.854,467,420,32,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,0,0,0,1,0,1,-4.585820896,2.473474054,1,1,0,0,1,0,1,1990,2012,0,0,1,0,1,0,0,International Tax and Public Finance,2016,0.824,1,3,1,1,1,1,1,0,0,0
173,9,Liu 2016,1,-2.035,1.384353741,-1.47,317,273,30,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,1,-6.399371069,4.353313653,1,1,0,0,1,0,0,1990,2012,0,0,1,0,1,0,0,International Tax and Public Finance,2016,0.824,1,3,1,1,1,1,1,0,0,0
174,9,Liu 2016,1,-1.057,0.445615514,-2.372,296,250,32,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,1,-3.944029851,1.662744456,1,1,0,0,1,0,0,1990,2012,0,0,1,0,1,0,0,International Tax and Public Finance,2016,0.824,1,3,1,1,1,1,1,0,0,0
175,9,Liu 2016,1,-0.625,0.87657784,-0.713,482,438,30,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,1,-1.965408805,2.756534088,1,1,0,0,1,0,0,1990,2012,0,0,1,0,1,0,0,International Tax and Public Finance,2016,0.824,1,3,1,1,1,1,1,0,0,0
176,9,Liu 2016,1,-0.009,0.45,-0.02,518,472,32,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,1,-0.03358209,1.679104478,1,1,0,0,1,0,0,1990,2012,0,0,1,0,1,0,0,International Tax and Public Finance,2016,0.824,1,3,1,1,1,1,1,0,0,0
177,10,Redoano 2003,1,0.893,0.22,4.059090909,195,167,13,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,2.151807229,0.530120482,1,1,0,0,1,0,1,1985,1995,1,0,0,1,0,0,0,Working Paper,2003,0.0001,0,89,1,1,0,1,0,0,0,0
178,10,Redoano 2003,1,0.426,0.34,1.252941176,195,167,13,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,1.026506024,0.819277108,1,1,0,0,1,0,1,1985,1995,1,0,0,1,0,0,0,Working Paper,2003,0.0001,0,89,1,1,0,1,0,0,0,0
179,10,Redoano 2003,1,0.545,0.31,1.758064516,195,167,13,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,1.313253012,0.746987952,1,1,0,0,1,0,1,1985,1995,1,0,0,1,0,0,0,Working Paper,2003,0.0001,0,89,1,1,0,1,0,0,0,0
180,10,Redoano 2003,1,0.292,0.25,1.168,195,167,13,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,0.703614458,0.602409639,1,1,0,0,1,0,1,1985,1995,1,0,0,1,0,0,0,Working Paper,2003,0.0001,0,89,1,1,0,1,0,0,0,0
181,11,Redoano 2007,1,1.113,0.206111111,5.4,470,441,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,1.975751336,0.365879877,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
182,11,Redoano 2007,1,1.063,0.253095238,4.2,470,441,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,1.886993414,0.449284146,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
183,11,Redoano 2007,1,1.065,0.259124088,4.11,470,441,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,1.890543731,0.459986309,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
184,11,Redoano 2007,1,1.283,0.205608974,6.24,470,441,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,2.277528269,0.364988505,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
185,11,Redoano 2007,1,1.124,0.210093458,5.35,470,441,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,1.995278079,0.372949174,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
186,11,Redoano 2007,1,1.154,0.220229008,5.24,470,441,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,0,1,0,0,2.048532832,0.39094138,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
187,11,Redoano 2007,1,0.329,0.099096386,3.32,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,0.584027124,0.175911784,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
188,11,Redoano 2007,1,0.265,0.089225589,2.97,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.470416985,0.158389557,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
189,11,Redoano 2007,1,0.274,0.105384615,2.6,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,0.486393411,0.187074389,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
190,11,Redoano 2007,1,0.378,0.104132231,3.63,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,0.671009888,0.184851209,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
191,11,Redoano 2007,1,0.321,0.08469657,3.79,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,0.569825857,0.15034983,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
192,11,Redoano 2007,1,0.31,0.096875,3.2,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,0,1,0,0,0.550299114,0.171968473,1,1,0,0,1,0,1,1970,1999,1,0,0,1,0,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
193,11,Redoano 2007,1,0.371,0.158547009,2.34,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,0.658583779,0.281446059,1,1,0,0,1,0,1,1970,1999,1,0,0,0,1,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
194,11,Redoano 2007,1,0.231,0.111594203,2.07,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.410061598,0.19809739,1,1,0,0,1,0,1,1970,1999,1,0,0,0,1,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
195,11,Redoano 2007,1,0.274,0.140512821,1.95,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,0.486393411,0.249432518,1,1,0,0,1,0,1,1970,1999,1,0,0,0,1,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
196,11,Redoano 2007,1,0.207,0.132692308,1.56,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,1,0,0,0,0,0.367457796,0.235549869,1,1,0,0,1,0,1,1970,1999,1,0,0,0,1,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
197,11,Redoano 2007,1,0.247,0.13423913,1.84,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,1,0,0,0,0.438464133,0.238295724,1,1,0,0,1,0,1,1970,1999,1,0,0,0,1,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
198,11,Redoano 2007,1,0.345,0.175126904,1.97,470,440,17,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,0,0,0,1,0,0,0.612429659,0.310878,1,1,0,0,1,0,1,1970,1999,1,0,0,0,1,0,0,Working Paper,2007,0.0001,0,119,1,1,0,1,0,1,1,1
199,12,Klemm and van Parys 2012,1,0.082,0.067213115,1.22,367,321,37,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,0.23699422,0.194257557,1,1,0,0,1,0,0,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
200,12,Klemm and van Parys 2012,1,0.002,0.028571429,0.07,367,321,37,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,0.005780347,0.082576383,1,1,0,0,1,0,0,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
201,12,Klemm and van Parys 2012,1,0.437,0.216336634,2.02,367,320,37,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,1.26300578,0.625250386,1,1,0,0,1,0,1,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
202,12,Klemm and van Parys 2012,1,0.386,0.231137725,1.67,367,320,37,Statutory corporate tax rate,1,0,0,0,SecondGeneration,1,0,0,0,0,0,0,1.115606936,0.668028106,1,1,0,0,1,0,1,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
203,12,Klemm and van Parys 2012,1,0.165,0.060661765,2.72,367,322,37,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.476878613,0.175323019,1,1,0,0,1,0,0,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
204,12,Klemm and van Parys 2012,1,0.173,0.057859532,2.99,367,321,37,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.5,0.16722408,1,1,0,0,1,0,1,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
205,12,Klemm and van Parys 2012,1,0.164,0.068333333,2.4,318,278,32,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.473988439,0.197495183,1,1,0,0,1,0,0,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
206,12,Klemm and van Parys 2012,1,0.177,0.065073529,2.72,318,277,32,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,0,0.511560694,0.188073784,1,1,0,0,1,0,1,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
207,12,Klemm and van Parys 2012,1,0.19,0.070895522,2.68,367,321,37,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,1,0.549132948,0.204900354,1,1,0,0,1,0,0,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
208,12,Klemm and van Parys 2012,1,0.303,0.08015873,3.78,367,320,37,Statutory corporate tax rate,1,0,0,0,SecondGeneration,0,1,0,0,0,0,1,0.875722543,0.231672631,1,1,0,0,1,0,1,1985,2004,0,1,0,0,1,0,0,International Tax and Public Finance,2012,0.824,1,296,1,0,0,0,0,1,0,0
209,13,Streif 2015,1,0.407,0.299,1.361204013,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.57751938,1.158914729,1,1,0,0,1,0,1,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
210,13,Streif 2015,1,-0.105,0.302,-0.347682119,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.406976744,1.170542636,1,1,0,0,1,0,1,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
211,13,Streif 2015,1,-0.022,0.084,-0.261904762,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,-0.085271318,0.325581395,1,1,0,0,1,0,1,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
212,13,Streif 2015,1,-0.024,0.044,-0.545454545,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.093023256,0.170542636,1,1,0,0,1,0,1,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
213,13,Streif 2015,1,0.447,0.197,2.269035533,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.73255814,0.763565891,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
214,13,Streif 2015,1,0.109,0.252,0.432539683,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.42248062,0.976744186,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
215,13,Streif 2015,1,0.68,0.197,3.45177665,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,2.635658915,0.763565891,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
216,13,Streif 2015,1,0.176,0.096,1.833333333,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.682170543,0.372093023,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
217,13,Streif 2015,1,0.549,0.32,1.715625,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,2.127906977,1.240310078,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
218,13,Streif 2015,1,0.069,0.258,0.26744186,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.26744186,1,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
219,13,Streif 2015,1,0.754,0.294,2.56462585,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,2.92248062,1.139534884,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
220,13,Streif 2015,1,0.17,0.092,1.847826087,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.658914729,0.356589147,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
221,13,Streif 2015,1,0.345,0.211,1.63507109,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.337209302,0.817829457,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
222,13,Streif 2015,1,0.213,0.203,1.049261084,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.825581395,0.786821705,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
223,13,Streif 2015,1,0.111,0.319,0.347962382,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,0.430232558,1.236434109,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
224,13,Streif 2015,1,-0.24,0.251,-0.956175299,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.930232558,0.972868217,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
225,13,Streif 2015,1,0.075,0.194,0.386597938,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,0.290697674,0.751937984,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
226,13,Streif 2015,1,-0.026,0.189,-0.137566138,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.100775194,0.73255814,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
227,13,Streif 2015,1,-0.037,0.068,-0.544117647,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,-0.143410853,0.263565891,1,1,0,0,1,0,1,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
228,13,Streif 2015,1,-0.013,0.044,-0.295454545,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.050387597,0.170542636,1,1,0,0,1,0,1,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
229,13,Streif 2015,1,0.487,0.222,2.193693694,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.887596899,0.860465116,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
230,13,Streif 2015,1,0.14,0.315,0.444444444,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.542635659,1.220930233,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
231,13,Streif 2015,1,0.666,0.218,3.055045872,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,2.581395349,0.84496124,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
232,13,Streif 2015,1,0.158,0.112,1.410714286,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.612403101,0.434108527,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
233,13,Streif 2015,1,0.522,0.339,1.539823009,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,2.023255814,1.313953488,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
234,13,Streif 2015,1,0.06,0.273,0.21978022,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.23255814,1.058139535,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
235,13,Streif 2015,1,0.809,0.325,2.489230769,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,3.135658915,1.259689922,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
236,13,Streif 2015,1,0.156,0.098,1.591836735,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.604651163,0.379844961,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
237,13,Streif 2015,1,0.307,0.226,1.35840708,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.189922481,0.875968992,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
238,13,Streif 2015,1,0.162,0.219,0.739726027,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.627906977,0.848837209,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
239,13,Streif 2015,1,0.202,0.339,0.595870206,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,0.782945736,1.313953488,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
240,13,Streif 2015,1,-0.184,0.264,-0.696969697,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.713178295,1.023255814,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
241,13,Streif 2015,1,0.046,0.208,0.221153846,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,0.178294574,0.80620155,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
242,13,Streif 2015,1,-0.055,0.208,-0.264423077,448,408,28,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.213178295,0.80620155,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
243,13,Streif 2015,1,0.407,0.299,1.361204013,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.57751938,1.158914729,1,1,0,0,1,0,1,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
244,13,Streif 2015,1,0.186,0.134,1.388059701,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.720930233,0.519379845,1,1,0,0,1,1,0,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
245,13,Streif 2015,1,-0.022,0.084,-0.261904762,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,-0.085271318,0.325581395,1,1,0,0,1,0,1,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
246,13,Streif 2015,1,0.038,0.029,1.310344828,704,648,44,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.147286822,0.112403101,1,1,0,0,1,1,0,1996,2012,0,0,1,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
247,13,Streif 2015,1,0.447,0.197,2.269035533,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,1.73255814,0.763565891,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
248,13,Streif 2015,1,0.009,0.297,0.03030303,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.034883721,1.151162791,1,1,0,0,1,1,0,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
249,13,Streif 2015,1,0.68,0.197,3.45177665,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,2.635658915,0.763565891,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
250,13,Streif 2015,1,0.117,0.111,1.054054054,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.453488372,0.430232558,1,1,0,0,1,1,0,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
251,13,Streif 2015,1,0.549,0.32,1.715625,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,2.127906977,1.240310078,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
252,13,Streif 2015,1,-0.026,2.006,-0.012961117,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,-0.100775194,7.775193798,1,1,0,0,1,1,0,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
253,13,Streif 2015,1,0.754,0.294,2.56462585,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,1,0,0,0,0,0,0,2.92248062,1.139534884,1,1,0,0,1,0,1,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
254,13,Streif 2015,1,0.043,0.075,0.573333333,496,453,31,Effective Average Tax Rate (EATR),0,1,0,0,SecondGeneration,0,1,0,0,0,0,0,0.166666667,0.290697674,1,1,0,0,1,1,0,1996,2012,1,0,0,0,1,0,0,Working Paper,2015,0.0001,0,6,1,0,0,0,1,0,0,1
